AnimationID	KindID	SheathType	AnimationRatio	AnimationSpeed	IsLoop	AnimationFile	ShadowFile	是否禁止自动转头	IsLookAtCamera(0面朝前方，1跟随焦点，2无视该功能）	PoseState	锁定朝向
45053	58				1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45054	6				1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45055	6				1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45056	4	1			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45057	4	1			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45058	4	1			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45059	2	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45060	1	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45061	5	0			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45062	6				1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45063	6				1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45064	22	0			0	data\source\player\M1\动作\M1弩车_战斗死亡.ani					
45065	2	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45066	1	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45067	15	2			0	data\source\player\M1\动作\M1弩车_at01.tani					
45068	55	2			0	data\source\player\M1\动作\M1弩车_at02_a.ani					
45069	52	1			1	data\source\player\M1\动作\M1弩车_at02_a.ani					
45070	15	2			0	data\source\player\M1\动作\M1弩车_at02_b.ani					
45071	15	2			0	data\source\player\M1\动作\M1弩车_解体.ani					
45072	5				1	data\source\player\M1\动作\M1弩车_跑.ani					
45073	57	2			1	data\source\player\M1\动作\M1弩车_前进.ani					
45074	1	2			1	data\source\player\M1\动作\M1弩车_前进.ani					
45075	5				1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45076	57	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45077	1	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45078	2	2			1	data\source\player\M1\动作\M1弩车_前进.ani					
45079	2	2			1	data\source\player\M1\动作\M1弩车_战斗待机.ani					
45080	22	1			0	data\source\player\M1\动作\M1神机台001_die.ani					
45081	56				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45082	5				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45083	5				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45084	57				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45085	57	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45086	1	1			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45087	1	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45088	1	1			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45089	2	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45090	2	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45091	2				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45092	58				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45093	6				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45094	6				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45095	4	1			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45096	4	1			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45097	4	1			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45098	2	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45099	1	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45100	5	0			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45101	6				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45102	6				1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45103	22	0			0	data\source\player\M1\动作\M1神机台001_die.ani					
45104	2	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45105	1	2			1	data\source\player\M1\动作\M1神机台001_战斗待机.ani					
45106	15	2			0	data\source\player\M1\动作\M1神机台001_伸展.ani					
45107	15	2			0	data\source\player\M1\动作\M1神机台001_收缩.ani					
45108	55	2			1	data\source\player\M1\动作\M1神机台001_at01_a.ani					
45109	15	2			0	data\source\player\M1\动作\M1神机台001_at01_b.tani					
45110	22	1			0	data\source\player\M1\动作\M1神机台001_die.ani					
45111	56				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45112	5				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45113	5				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45114	57				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45115	57	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45116	1	1			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45117	1	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45118	1	1			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45119	2	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45120	2	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45121	2				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45122	58				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45123	6				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45124	6				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45125	4	1			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45126	4	1			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45127	4	1			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45128	2	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45129	1	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45130	5	0			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45131	6				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45132	6				1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45133	22	0			0	data\source\player\M1\动作\M1神机台001_die.ani					
45134	2	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45135	1	2			1	data\source\player\M1\动作\M1神机台001_普通待机.ani					
45136	15	2			0	data\source\player\M1\动作\M1神机台001_伸展.ani					
45137	15	2			0	data\source\player\M1\动作\M1神机台001_收缩.ani					
45138	15	2			0	data\source\player\M1\动作\M1神机台001_上车.ani					
45139	15	2			0	data\source\player\M1\动作\M1神机台001_下车.ani					
45140	15	2			0	data\source\player\M1\动作\M1神机台001_at02_b.tani					
45141	55	2			1	data\source\player\M1\动作\M1神机台001_at01_a.ani					
45142	15	2			0	data\source\player\M1\动作\m1神机台001_at02_b.tani					
45143	15	2			0	data\source\player\M1\动作\M1神机台001_at03.ani					
45144	15	2			0	data\source\player\M1\动作\m1神机台001_at01_b_箭.tani					
45145	15	2			0	data\source\player\M1\动作\m1神机台001_at01_b_火箭.tani					
45146	15	2			0	data\source\player\M1\动作\m1神机台001_at02_b_箭.tani					
45147	15	2			0	data\source\player\M1\动作\m1神机台001_at02_b_火箭.tani					
45148	15	2			0	data\source\player\M1\动作\m1神机台001_at01_b_照明弹.tani					
45149	22	1			0	data\source\player\M1\动作\M1投石车_死亡.ani					
45150	56				1	data\source\player\M1\动作\M1投石车_普通待机.ani					
45151	5				1	data\source\player\M1\动作\M1投石车_普通待机.ani					
45152	57				1	data\source\player\M1\动作\M1投石车_普通待机.ani					
45153	1	1			1	data\source\player\M1\动作\M1投石车_普通待机.ani					
45154	1	1			1	data\source\player\M1\动作\M1投石车_普通待机.ani					
45155	15	2			0	data\source\player\M1\动作\M1投石车_普通待机.ani					
45156	15	2			0	data\source\player\M1\动作\M1投石车_普通待机.ani					
45157	52	1			0	data\source\player\M1\动作\M1投石车_吟唱.ani					
45158	15	2			0	data\source\player\M1\动作\M1s投石车普通石头.tani					
45159	6				1	data\source\player\M1\动作\M1投石车_普通待机.ani					
45160	15	2			0	data\source\player\M1\动作\M1投石车_上车.ani					
45161	15	2			0	data\source\player\M1\动作\M1投石车_下车.ani					
45162	52	1			0	data\source\player\M1\动作\M1投石车_吟唱.ani					
45163	15	2			0	data\source\player\M1\动作\M1s投石车火焰石头.tani					
45164	31	1			0	data\source\player\M1\动作\M1b02yd右手撒红包.ani					
45165	31	1			0	data\source\player\M1\动作\M1b02yd双手撒红包.ani					
45166	31	1			0	data\source\player\M1\动作\M1b02yd左手撒红包.ani			2		
45167	31	1			0	data\source\player\M1\动作\M1b02xs攻击03_01.tani					
46000	1	1			1	data\source\player\M1\动作\M1HAONIU待机02_01.tani					
46001	1	1			1	data\source\player\M1\动作\M1HAONIU待机02_01.tani					
46002	5	1			1	data\source\player\M1\动作\M1HAONIU奔跑02_01.tani					
46003	56	1			1	data\source\player\M1\动作\M1HAONIU待机02_01.tani					
46004	58	1			1	data\source\player\M1\动作\M1HAONIU待机02_01.tani					
46005	42	1			0	data\source\player\M1\动作\M1HAONIU交互02.ani					
46006	6	1			1	data\source\player\M1\动作\M1HAONIU待机02_01.tani					
46007	6	1			1	data\source\player\M1\动作\M1HAONIU待机02_01.tani					
47000	63	1			1	data\source\player\M1\动作\M1秋千主控待机01.ani					
47001	63	1			1	data\source\player\M1\动作\M1秋千主控待机02.ani					
47002	63	1			1	data\source\player\M1\动作\M1秋千副控待机01.ani					
47003	63	1			1	data\source\player\M1\动作\M1秋千副控待机02.ani					
47004	63	1			0	data\source\player\M1\动作\M1秋千主控待机01到02.ani					
47005	63	1			0	data\source\player\M1\动作\M1秋千副控待机01到02.ani					
48001	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈01_一级.tani					
48002	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈02_一级.tani					
48003	31	1			0	data\source\player\M1\动作\M1b02ty杂艺表演01_水缸.tani					
48004	31	1			0	data\source\player\M1\动作\M1b02ty杂艺表演02_01.tani					
48005	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈04_二级.tani					
48006	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈05_二级.tani					
48007	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈06_三级.tani					
48008	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈03_三级.tani					
48009	31	1			0	data\source\player\M1\动作\M1b02ty杂艺表演03_01.tani					
48010	31	1			0	data\source\player\M1\动作\M1b02ty艺人舞蹈07_三级.tani					
48500	1	1			1	data\source\player\M1\动作\M1H唐门弩车001b_st01.ani					
48501	31	1			0	data\source\player\M1\动作\M1H_pst01_训练01.ani					
48502	31	1			0	data\source\player\M1\动作\M1H_pst02_放养01.ani					
48503	31	1			0	data\source\player\M1\动作\M1H_pst03_安抚01.ani					
48504	31	1			0	data\source\player\M1\动作\M1H_pst04_清洁01.ani					
48505	31	1			0	data\source\player\M1\动作\M1H_pst05_驯服01.ani					
48506	26	1			0	data\source\player\M1\动作\M1b02bp半蹲01a.ani					
48507	27	1			1	data\source\player\M1\动作\M1b02bp半蹲01b.ani					
48508	31	1			0	data\source\player\M1\动作\M1b02ty手套02_左01a.ani					
48509	31	1			1	data\source\player\M1\动作\M1b02ty手套02_左01b.ani					
48510	31	1			0	data\source\player\M1\动作\M1b02ty手套02_右01a.ani					
48511	31	1			1	data\source\player\M1\动作\M1b02ty手套02_右01b.ani					
48512	31	1			0	data\source\player\M1\动作\M1b02ty手套02_双手01a.ani					
48513	31	1			1	data\source\player\M1\动作\M1b02ty手套02_双手01b.ani					
48514	26	1			0	data\source\player\M1\动作\M1b02bp抖肩01a.ani					
48515	31	1			1	data\source\player\M1\动作\M1b02bp抖肩01b.ani					
48516	26	1			0	data\source\player\M1\动作\M1b02bp盘坐01a.ani					
48517	31	1			1	data\source\player\M1\动作\M1b02bp盘坐01b.ani		0	1		
48533	26	1			0	data\source\player\M1\动作\M1b02bp甩手舞01a.ani					
48534	27	1			1	data\source\player\M1\动作\M1b02bp甩手舞01b.ani					
50000	1	1			1	data\source\player\M1\动作\M1热气球主控待机01.ani					
50001	5	1			1	data\source\player\M1\动作\M1热气球主控待机01.ani					
50002	6	1			1	data\source\player\M1\动作\M1热气球主控待机01.ani					
50003	6	1			1	data\source\player\M1\动作\M1热气球主控待机01.ani					
50004	39	1			0	data\source\player\M1\动作\M1热气球主控上篮01.ani					
50005	65	1			0	data\source\player\M1\动作\M1热气球主控待机01.ani					
50006	66	1			0	data\source\player\M1\动作\M1热气球主控待机01.ani					
50007	58	1			0	data\source\player\M1\动作\M1热气球主控待机01.ani					
50008	15				0	data\source\player\M1\动作\M1_火麒麟001_brk01a.tani					
50009	52	1		0.5	0	data\source\player\M1\动作\M1s献身真理.tani					
50010	15				0	data\source\player\M1\动作\M1s吸血.tani					
50011	52	1		0.5	0	data\source\player\M1\动作\M1s献身真理黑色.tani					
50021	22	1			0	data\source\player\M1\动作\M1热气球主控跳下01.ani					
50023	64	1			0	data\source\player\M1\动作\M1b01ty普通持鹰拿信.ani					
50024	63	1			1	data\source\player\M1\动作\M1b01ty普通持鹰看信.ani					
50025	64	1			0	data\source\player\M1\动作\M1b01ty普通持鹰放信.ani					
50026	1	1			1	data\source\player\M1\动作\M1滑翔机主控待机01.ani					
50027	39	1			0	data\source\player\M1\动作\M1滑翔机跳上01.ani					
50028	39	1			0	data\source\player\M1\动作\M1热气球主控变形01.ani					
50029	22	1			0	data\source\player\M1\动作\M1滑翔机跳下01.ani					
50050	1	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50051	5	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50052	6	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50053	6	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50054	56	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50055	42	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50060	39	1			0	data\source\player\M1\动作\M1LV主控上车.ani					
50064	31	1			0	data\source\player\M1\动作\M1LV主控个性待机.ani					
50070	1	1			1	data\source\player\M1\动作\M1H天灯005_主控待机01.ani					
50071	5	1			1	data\source\player\M1\动作\M1H天灯005_主控待机01.ani					
50072	6	1			1	data\source\player\M1\动作\M1H天灯005_主控待机01.ani					
50073	6	1			1	data\source\player\M1\动作\M1H天灯005_主控待机01.ani					
50074	39	1			0	data\source\player\M1\动作\M1H天灯005_主控登入01.ani					
50100	1	1			1	data\source\player\M1\动作\M1鸵鸟_st01.ani					
50101	5	1			1	data\source\player\M1\动作\M1鸵鸟_run01.ani					
50102	56	1			1	data\source\player\M1\动作\M1鸵鸟_wlk01.ani					
50103	57	1			1	data\source\player\M1\动作\M1鸵鸟_st01.ani					
50104	6	1			1	data\source\player\M1\动作\M1鸵鸟_st01.ani					
50105	6	1			1	data\source\player\M1\动作\M1鸵鸟_st01.ani					
50106	16	1			0	data\source\player\M1\动作\M1鸵鸟_小跳a.ani					
50107	17	1			0	data\source\player\M1\动作\M1鸵鸟_小跳b.ani					
50108	18	1			0	data\source\player\M1\动作\M1鸵鸟_小跳c.ani					
50109	58	1			1	data\source\player\M1\动作\M1鸵鸟_st01.ani					
50120	42	1			0	data\source\player\M1\动作\M1鸵鸟_pst01c.ani					
50121	39	1			0	data\source\player\M1\动作\M1鸵鸟_上车.ani					
50200	1	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50201	5	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50202	56	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50203	57	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50204	58	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50205	6	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50206	6	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50207	3	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50208	4	1			1	Data\source\player\M1\动作\M1坐骑龟主控游泳待机.ani					
50209	31	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50210	39	1			0	data\source\player\M1\动作\M1坐骑龟主控上车.ani					
50211	31	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50212	31	1			1	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50213	31	1			0	Data\source\player\M1\动作\M1坐骑龟主控待机.ani					
50350	1	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50351	5	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50352	6	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50353	6	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50354	56	1			1	data\source\player\M1\动作\M1LV主控待机.ani					
50355	42	1			0	data\source\player\M1\动作\M1YANG主控待机.ani					
50360	39	1			0	data\source\player\M1\动作\M1YANG主控上车.ani					
50364	31	1			0	data\source\player\M1\动作\M1LV主控个性待机.ani					
50400	1	1			1	Data\source\player\M1\动作\M1b02dj_画舫右侧待机.ani					
50401	56	1			1	Data\source\player\M1\动作\M1b02dj_画舫右侧待机.ani					
50402	57	1			1	Data\source\player\M1\动作\M1b02dj_画舫右侧待机.ani					
50403	31	1			0	data\source\player\M1\动作\M1b02dj右侧逗乐_画舫.ani					
50404	31	1			0	data\source\player\M1\动作\M1b02dj右侧对饮_画舫_01.tani					
50405	31	1			0	data\source\player\M1\动作\M1b02dj左侧逗乐_画舫.tani					
50406	31	1			0	data\source\player\M1\动作\M1b02dj左侧对饮_画舫_01.tani					
50407	31	1			0	Data\source\player\M1\动作\M1b02dj_画舫右侧待机_长待机.ani					
50408	31	1			0	Data\source\player\M1\动作\M1b02dj_画舫右侧待机_长待机.ani					
50409	39	1			0	data\source\player\M1\动作\M1b02dj_画舫主控上船.ani					
50410	31	1			0	Data\source\player\M1\动作\M1b02dj_画舫右侧待机_长待机.ani					
50411	22	1			0	data\source\player\M1\动作\M1b02dj_画舫主控下船_01.tani					
50412	11	1		1.15	0	data\source\player\M1\动作\M1b01ty举高高01.ani					
50413	1	1			1	data\source\player\M1\动作\M1H画舫_主控待机01.ani					
50414	56	1			1	data\source\player\M1\动作\M1H画舫_主控待机01.ani					
50415	57	1			1	data\source\player\M1\动作\M1H画舫_主控待机01.ani					
