ID	Name	DisplayName	Perform	Broadcast	MaxLootRange	bCanPK	bCanDuel	Type	MaxCopyCount	FarmerMaxCopyCount	MinPlayerCount	MaxPlayerCount	MaxFullLevelPlayerCount	MaxFarmerCount	KeepTime	ManualReset	RefreshCycle	RefreshOffset	MapDrop	ReviveInSitu	UseLastEntry	LimitTimes	BanSkillMask	BattleRelationMask	RevieCycle	AllScenePlayerInFight	ResourcePath	MiniMapResourcePath	ScriptFile	LoginIntervalTime	PreQueuePlayerCount	DoNotGoThroughRoof	QuestCountAchID	CampType	FightList	NeedCampBuff	MaxMapLevel	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	MapCostThew	InvalidBuffMask	SingleMap	BanChangeTalent	CanSprint	DisableChangeEquip	DisableTalk	QueueForSwitchWhenFull	CampQueue	MaxNeutralPlayerCount	MaxGoodPlayerCount	MaxEvilPlayerCount	InvalidEnchantMask	ForceCheckProgress	IsTongWarMap	MaxCastleVIPPlayerCount	CanJoinCastleVIPQueue	BanTradeItemMask	CanTradeMoney	BanEquipItemMask	CanExistItemMask	IsBattlefield	IsDungeonRoleProgressMap	MapCostVigor	SyncTempData	IsTongLeagueMap	OperationMask	EnableNav	EnableNavAutoFly	AutoSelectIndex	LackMapPakBitIndex	NavWaterG
617	枫叶泊社区_拾光者	泊云海墅	100	2	4	0	0	0	6		1	200			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\枫叶泊社区_拾光者\枫叶泊社区_拾光者.jsonmap	data\source\maps\2022_828\2022_828_蓝图\枫叶泊社区_拾光者		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
618	云海家园_精灵部落	闲野归园	100	2	4	0	0	0	6		1	200			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2022_828\2022_828_蓝图\云海家园_精灵部落\云海家园_精灵部落.jsonmap	data\source\maps\2022_828\2022_828_蓝图\云海家园_精灵部落		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
620	首领扮演范阳夜变	首领扮演范阳夜变	100	3	6	0	0	1	4096		1	1			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\范阳夜变\范阳夜变.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120			7	0	0			10
621	磐渊	磐渊	100	2	2	0	0	0	1		1	1600	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\磐渊\磐渊.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	0			1	0	0	0	0	2					1	1	1	0							0	0			10
622	楚州_江天夜宴	江天夜宴	110	3	6	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\楚州_江天夜宴\楚州_江天夜宴.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			75				1	0			10
623	英雄楚州_江天夜宴	英雄江天夜宴	110	3	6	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\楚州_江天夜宴\楚州_江天夜宴.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
624	沃石火狱	沃石火狱	100	6	1	0	0	2	2048		1	1024			2	0	0	0		0	0	0	8	2	0	0	data\source\maps\沃石火狱\沃石火狱.jsonmap			0	0	0		4	0	0		0	0	1	0	1	0	0		8	0	0	0	1		1	0	0	0	0	4	0				2	0	1	0						7	0	0			10
625	剧本杀测试场景02	浮生剧坊	100	1	2	0	0	5	1600		1	250	250		10	0	0	0		1	0	0	0	0	0	0	data\source\maps\剧本杀测试场景02\剧本杀测试场景02.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0				1			0	0			10
626	HD登陆界面_刀宗001	HD登陆界面_刀宗001	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\HD登陆界面_刀宗001\HD登陆界面_刀宗001.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
627	跨服_烂柯山	跨服·烂柯山	100	1	2	1	1	0	100		1	1600	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\烂柯山\烂柯山.jsonmap	data\source\maps\跨服_烂柯山		0	0	0		4	0	0	0	1	0	16	0	0	0	0		0	0	0	1			1	0	200	500	500	2					2	0	1	0						7	1	1			10
628	个人家园_红叶	个人家园_红叶	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_红叶\个人家园_红叶.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
629	磐渊_古剑台	古剑台	100	3	6	0	0	1	256		1	25			10	0	1440	420		0	1	0	131	0	0	0	data\source\maps\磐渊\磐渊.jsonmap	data\source\maps\磐渊_古剑台		0	0	1		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1	0	0	0	0	1	0				1	1	1	0							0	0			10
630	天街灯市_明宵灯暖	天街灯市·明宵灯暖	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\天街灯市_明宵灯暖\天街灯市_明宵灯暖.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
631	沙海迷踪	浪客行·沙海迷踪	100	3	4	0	0	1	4096		1	5			1	0	0	420		0	1	0	512	0	0	0	data\source\maps\沙海迷踪\沙海迷踪.jsonmap			0	0	1		1	1	0		0	0	4	0	0	0	0		171	0	0				1	0	0	0	0	1	1				4	0	2	1			120			7	0	0			10
632	冰雪盛会_万象长安	尘世曼舞·万象长安	100	2	2	0	1	0	1		1	1200	1000		10	0	0	0		1	0	0	0	0	0	0	data\source\maps\冰雪盛会_万象长安\冰雪盛会_万象长安.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
633	个人家园_明宵灯暖	个人家园_明宵灯暖	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_明宵灯暖\个人家园_明宵灯暖.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
634	春节天街灯市_不良人	天街灯市·蜃墟	100	1	2	0	0	0	1		1	1000			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\春节天街灯市\春节天街灯市.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	0			1	0	0	0	0		0				1	1	1	0							0	0			10
636	武狱黑牢	武狱黑牢	110	3	10	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\武狱黑牢\武狱黑牢.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
637	25人普通武狱黑牢	25人普通武狱黑牢	110	3	10	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\武狱黑牢\武狱黑牢.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
638	25人英雄武狱黑牢	25人英雄武狱黑牢	110	3	10	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\武狱黑牢\武狱黑牢.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
639	鹿桥驿	英雄鹿桥驿	100	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\鹿桥驿\鹿桥驿.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
640	挑战鹿桥驿	挑战鹿桥驿	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\鹿桥驿\鹿桥驿.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
642	万灵山庄	万灵山庄	100	1	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\万灵山庄\万灵山庄.jsonmap			0	0	0	11241	1	0	0		0	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1	1		10
643	相知相遇_张家界	张家界·相遇	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\相知相遇_张家界\相知相遇_张家界.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
644	相知相遇_黄龙洞	黄龙洞	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\相知相遇_黄龙洞\相知相遇_黄龙洞.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				0	0			10
645	洱海绝境	洱海绝境	100	4	5	0	0	2	1024		1	108			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\洱海绝境\洱海绝境.jsonmap			0	0	0		5	0	0		0	0	4	0	0	0	0		8	0	1	1			1	0	0	0	0	2	0				4	0	2	1	1					7	0	0			10
646	个人家园_沙漠	个人家园_沙漠	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_沙漠\个人家园_沙漠.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
647	银霜口	银霜口	100	2	2	1	1	0	1		1	1600	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\银霜口\银霜口.jsonmap			0	0	1	11256	4	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							1	1			10
648	九老洞	九老洞	110	3	6	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\九老洞\九老洞.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
649	25人普通九老洞	25人普通九老洞	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\九老洞\九老洞.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
650	25人英雄九老洞	25人英雄九老洞	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\九老洞\九老洞.jsonmap	data\source\maps\25人英雄九老洞		0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120	1			1	0			10
651	个人家园_张家界	武陵源	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_张家界\个人家园_张家界.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
652	沙漠公益活动	落日丘	100	1	2	0	1	0	4		1	600			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\沙漠公益活动\沙漠公益活动.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							1	1	1		10
653	稻香村_桃园非梦	稻香村	100	1	2	0	0	3	42		1	256			10	0	0	0	15	1	0	0	0	0	0	0	data\source\maps\稻香村_桃园非梦\稻香村_桃园非梦.jsonmap			20	0	0	11332	1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0		0	0	1	1	1	0							1	1	1		10
654	2023_828	神霄天境	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\2023_828\2023_828.jsonmap	data\source\maps\2023_828		0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
655	个人家园_天宫	重霄阆苑	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_天宫\个人家园_天宫.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
656	阴山大草原_攻防分线	阴山大草原·分线	100	1	2	1	1	0	9		1	1000			10	0	0	0	25	1	0	0	0	0	0	0	data\source\maps\阴山大草原\阴山大草原.jsonmap			0	0	0		4	0	0		1	0	16	0	0	1	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1			10
658	栖灵洞天	栖灵洞天	110	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\万灵山庄_栖灵洞天\万灵山庄_栖灵洞天.jsonmap	data\source\maps\栖灵洞天		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			50				1	0			10
659	英雄栖灵洞天	英雄栖灵洞天	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\万灵山庄_栖灵洞天\万灵山庄_栖灵洞天.jsonmap	data\source\maps\栖灵洞天		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
660	新旧贴花测试_新	新旧贴花测试_新	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\新旧贴花测试_新\新旧贴花测试_新.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
661	新旧贴画测试_旧	新旧贴画测试_旧	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\新旧贴画测试_旧\新旧贴画测试_旧.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
662	罗小黑建木海	罗小黑建木海	100	2	6	0	1	1	4096	0	1	1			2	1	10080	420	0	0	1	0	130	0	0	0	data\source\maps\罗小黑建木海\罗小黑建木海.jsonmap			0	10	1		1	1	0		0	0	16	0	0	0	0	120	131	0	0	0			1	0	0	0	0	1	1				1	1	1	0		1		1			0	0			10
663	登陆界面_2023_001	登陆界面_2023_001	100	2	4	1	1	0	1		1	1200			10	1	0	0		1	1	5	0	0	0	0	data\source\maps\登陆界面_2023_001\登陆界面_2023_001.jsonmap			0	0	0		5	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
664	个人家园_李渡城	个人家园_李渡城	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_李渡城\个人家园_李渡城.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
665	联动地图_功夫熊猫	和平谷	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\联动地图_功夫熊猫\联动地图_功夫熊猫.jsonmap			0	0	1		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
666	南诏段氏	南诏段氏	100	1	2	0	1	0	2		1	1500	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\南诏段氏\南诏段氏.jsonmap			0	0	0	11866	1	0	0		0	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	1	1		10
667	联动地图_非人哉	山海游园	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\联动地图_非人哉\联动地图_非人哉.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							0	0			10
668	冷龙峰	冷龙峰	110	3	6	0	0	1	1024		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\冷龙峰\冷龙峰.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
669	25人普通冷龙峰	25人普通冷龙峰	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\冷龙峰\冷龙峰.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
670	25人英雄冷龙峰	25人英雄冷龙峰	110	3	6	0	0	1	512		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\冷龙峰\冷龙峰.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
672	个人家园_功夫熊猫	翡翠宫下	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_功夫熊猫\个人家园_功夫熊猫.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
673	河西瀚漠	河西瀚漠	100	1	2	1	1	0	2		1	1200	1000	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\河西瀚漠\河西瀚漠.jsonmap			0	0	1	11950	1	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							1	1	1		10
674	江南_花楹_家园	浣花水榭	100	1	2	0	0	5	500		1	250	250		30	0	0	0		1	0	0	0	0	0	0	data\source\maps\江南_花楹_家园\江南_花楹_家园.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		16	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	0			10
675	个人家园_非人哉	丹丘闲居	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_非人哉\个人家园_非人哉.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
676	龙门寻宝	龙门绝境	100	4	5	0	0	2	512		1	108			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\龙门寻宝\龙门寻宝.jsonmap			0	0	0		5	0	0		0	0	4	0	0	0	0		8	0	1	1			1	0	0	0	0	2	0				4	0	2	1	1					7	0	0			10
677	龙门寻宝	龙门绝境	100	4	5	0	0	2	512		1	108			2	0	0	0		0	1	0	512	2	160	0	data\source\maps\龙门寻宝\龙门寻宝.jsonmap			0	0	0		5	0	0		0	0	4	0	0	0	0		8	0	1	1			1	0	0	0	0	2	0				4	0	2	1	1					7	0	0			10
682	南诏段氏_天龙寺	天龙寺	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\南诏段氏_天龙寺\南诏段氏_天龙寺.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			50				1	0			10
683	英雄南诏段氏_天龙寺	英雄天龙寺	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\南诏段氏_天龙寺\南诏段氏_天龙寺.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
684	河西瀚漠_冰川宫宝库	冰川宫宝库	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_冰川宫宝库\河西瀚漠_冰川宫宝库.jsonmap	data\source\maps\河西瀚漠_冰川宫宝库		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			75				1	0			10
685	英雄河西瀚漠_冰川宫宝库	英雄冰川宫宝库	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_冰川宫宝库\河西瀚漠_冰川宫宝库.jsonmap	data\source\maps\河西瀚漠_冰川宫宝库		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
686	一之窟	一之窟	110	3	6	0	0	1	1500		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_一之窟\河西瀚漠_一之窟.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
687	25人普通一之窟	25人普通一之窟	110	3	6	0	0	1	1024		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_一之窟\河西瀚漠_一之窟.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
688	25人英雄一之窟	25人英雄一之窟	110	3	6	0	0	1	1024		1	25			2	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_一之窟\河西瀚漠_一之窟.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
689	帮会联赛_2024	九素云峰	100	2	5	0	0	2	2048		1	210			120	0	0	0		0	1	0	0	2	160	0	data\source\maps\帮会联赛_2024\帮会联赛_2024.jsonmap			0	0	0		5	0	0		0	0	8	0	0	0	0		256	0	0	0			1	0	0	0	0	8	0				2	0	1	0	1			1	1	7	1	0			10
690	风砂旧垒	风砂旧垒	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_风砂旧垒\河西瀚漠_风砂旧垒.jsonmap	data\source\maps\风砂旧垒		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			75				1	0			10
691	英雄风砂旧垒	英雄风砂旧垒	110	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_风砂旧垒\河西瀚漠_风砂旧垒.jsonmap	data\source\maps\风砂旧垒		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
693	不染窟	不染窟	100	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_不染窟\河西瀚漠_不染窟.jsonmap	data\source\maps\不染窟		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			75				1	0			10
694	英雄不染窟	英雄不染窟	100	2	4	0	0	1	2048		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\河西瀚漠_不染窟\河西瀚漠_不染窟.jsonmap	data\source\maps\不染窟		0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
695	冷龙峰_欲曙	冷龙峰·欲曙	100	1	2	0	1	0	1		1	1800	1500	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\冷龙峰\冷龙峰.jsonmap	data\source\maps\冷龙峰_欲曙		0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							1	1	1		10
696	南诏段氏_红叶泽	红叶泽	100	6	1	0	0	2	2048		1	1024			2	0	0	0		0	0	0	8	2	0	0	data\source\maps\南诏段氏_红叶泽\南诏段氏_红叶泽.jsonmap			0	0	0		4	0	0		0	0	1	0	1	0	0		8	0	0	0	1		1	0	0	0	0	4	0				2	0	1	0						7	0	0			10
697	河西瀚漠_跨服	跨服·河西瀚漠	100	1	2	1	1	0	100		1	1600	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\河西瀚漠_跨服\河西瀚漠_跨服.jsonmap	data\source\maps\河西瀚漠_跨服		0	0	0		4	0	0	0	1	0	16	0	0	0	0		0	0	0	1			1	0	200	500	500	2					2	0	1	0						7	1	1			10
698	联动地图_秦时明月	墨家机关城	100	3	4	0	0	1	4096		1	1			1	0	10080	6180	0	0	1	0	0	0	0	0	data\source\maps\联动地图_秦时明月\联动地图_秦时明月.jsonmap			0	0	0		1	1	0	0	0	0	16	0	0	0	0		131	0	0	0	0	0	0	0	0	0	0	1	1				1	1	1	0						7	1	0			10
699	个人家园_西湖	西湖	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_西湖\个人家园_西湖.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
700	个人家园_秦时明月	秦时明月	100	1	2	0	1	0	1		1	1200			10	0	0	0		1	0	0	0	0	0	0	data\source\maps\个人家园_秦时明月\个人家园_秦时明月.jsonmap			0	0	0		1	0	0	0	0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2					1	1	1	0							0	0			10
701	长安_皇城	皇城	100	1	2	1	1	0	1		1	1200	1200	100	10	0	0	0		1	0	0	0	0	0	0	data\source\maps\长安_皇城\长安_皇城.jsonmap			0	0	0	12205	1	0	0	0	1	1	16	1	0	0	0		0	0	0	1			1		0	0	0	2					1	1	1	0							1	1	0		10
702	联动地图_仙剑一_仙灵岛	仙灵岛	100	2	4	0	0	0	20		1	1000			10	1	0	0		1	0	0	0	0	0	0	data\source\maps\联动地图_仙剑一_仙灵岛\联动地图_仙剑一_仙灵岛.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	1			1	0	0	0	0	2	0				1	1	1	0							1	0			10
703	联动地图_仙剑一_圣灵挑战	仙灵岛·圣灵挑战	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\联动地图_仙剑一_圣灵挑战\联动地图_仙剑一_圣灵挑战.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
704	联动地图_仙剑一_魔界缝隙	魔界缝隙	100	2	4	0	0	1	1024		1	5			2	1	1440	420		0	1	0	128	0	0	0	data\source\maps\联动地图_仙剑一_魔界缝隙\联动地图_仙剑一_魔界缝隙.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		131	0	0	0			1					1	1				1	1	1	0			120				1	0			10
705	幻境云图_摄影棚001	万景阁	100	2	4	0	0	0	10		1	1000			10	1	0	0		1	1	0	0	0	0	0	data\source\maps\幻境云图_摄影棚001\幻境云图_摄影棚001.jsonmap			0	0	0		1	0	0		0	0	16	0	0	0	0		0	0	0	0			1	0	0	0	0	2	0				1	1	1	0							0	0	1		10
706	长安_太极宫	太极宫	110	3	10	0	0	1	1500		1	10			5	0	4320	420		0	1	0	128	0	0	0	data\source\maps\长安_太极宫\长安_太极宫.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
707	25人普通太极宫	25人普通太极宫	110	3	10	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\长安_太极宫\长安_太极宫.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
708	25人英雄太极宫	25人英雄太极宫	110	3	10	0	0	1	1024		1	25			10	1	10080	6180		0	1	0	128	0	0	0	data\source\maps\长安_太极宫\长安_太极宫.jsonmap			0	0	0		1	1	0		0	0	16	0	0	0	0		128	0	0	0			1					1	1				1	1	1	0		1	120				1	0			10
